event link,event name,Start Date,Start Time,End Date,End Time,Timezone,Event Description,,,,Price,Event Company Website,Event Company Name,Organizer: People Discription,Twitter,Facebook,Address,City,State,Zipcode,Country,Latitude,Longitude,ID - Check but NA,N/A,N/A
https://www.eventbrite.co.uk/e/embracing-ai-the-future-of-design-second-release-of-tickets-tickets-756064558447,Embracing AI | The Future of Design - SECOND RELEASE OF TICKETS,12/5/23,10:00,12/5/23,12:00,Europe/London,Are you curious about the potential of AI? Would you know where to start when it comes to introducing AI into your designs?,0.00 GBP, - ,0.00 GBP,0.00 GBP - 0.00 GBP,,The Business Terrace,"A inspirational, entrepreneurial community... a new generation of work space for KentThe Business Terrace has been home to 3 of Kent's ""Top 30 under 30"" entrepreneurs, two successful Dragon's Den cont...",BizinMaidstone,BusinessinMaidstone,King Street,Maidstone,England,ME15 6JQ,GB,51.2736396,0.5264531,756064558447,"Startups & Small Business, Business & Professional, Seminar or Talk, Technology, Future, Design, Startups, Kent, Natwest, Maidstone, Smallbusinessworkshop, Artificial_intelligence, small_business",en-gb
https://www.eventbrite.com.au/e/ai-artificial-intelligence-for-small-business-tickets-736277183877,AI [Artificial Intelligence] for Small Business,12/5/23,10:00,12/5/23,12:00,Australia/Perth,"Learn how to harness the power of AI to boost your small business at our in-person event, AI for Small Business.",0.00 AUD, - ,0.00 AUD,0.00 AUD - 0.00 AUD,http://www.ksbs.com.au/,Kimberley Small Business Support,"FREE business advisory services for new and exisiting businesses across the Kimberley.  Tailored to your business and the Kimberley, Western Australia.​Local Advice for Local BusinessKununurra, Wyndha...",KimSmallBizSup,KimberleySBS,15-17 Dampier Terrace,Broome,WA,6725,AU,-17.953525,122.2450489,736277183877,"Startups & Small Business, Business & Professional, Conference, Business, Event, Ai, Smallbusiness, Artificialintelligence",en-au
https://www.eventbrite.co.uk/e/embracing-ai-in-your-design-journey-tickets-736595836977,Embracing AI in your design journey,12/5/23,10:00,12/5/23,11:30,Europe/London,Are you curious about the potential of AI in the creative space?,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,,Lucy Guthrie,"Hi, I’m Lucy Guthrie, the Local Enterprise Manager for Kent.During my week I  connect with Kent businesses, networking groups, business communities, and the business marketplace as a whole. This role ...",,,King Street,Maidstone,England,ME15 6JQ,GB,51.2735129,0.5265867,736595836977,"Design, Business & Professional, Class, Training, or Workshop, Ai, Design, Journey, Worksmarter, Embracing, technology_innovation",en-us
https://www.eventbrite.co.uk/e/workshop-one-art-in-the-age-of-ai-generation-tickets-759831766267,Workshop One - Art in the Age of AI Generation,12/5/23,10:00,12/5/23,16:00,Europe/London,We will creatively  explore AI image generation and Painting in response to your scientific research questions,0.00 GBP, - ,0.00 GBP,0.00 GBP - 0.00 GBP,https://www.exeter.ac.uk/research/eicdt/,Environmental Intelligence Arts Lab (EIAL),EIALis a  collaboration between Exeter University's  CDT  'Centre for Doctoral Training in Environmental Intelligence:Data Science and AI for Sustainable Futures' and the Centre's current Artist Fello...,,,Rennes Drive,Exeter,England,EX4 4RN,GB,50.7385055,-3.5310044,759831766267,"Fine Art, Performing & Visual Arts, Meeting or Networking Event, Workshop, Art, Creative, Science, Event, Ai, Freeworkshop, Age, Generation",en-gb
https://www.eventbrite.co.uk/e/facts-gpt-using-generative-ai-to-advance-your-business-tickets-749953419867,Facts + GPT: Using Generative AI to Advance Your Business,12/5/23,10:15,12/5/23,14:15,Europe/London,Join discussions with leaders from different sectors and our AI experts to brainstorm and see how generative AI can help drive your business,0.00 GBP, - ,0.00 GBP,0.00 GBP - 0.00 GBP,https://www.wolfram.com,Wolfram,"Best known for  Wolfram Language, Wolfram|Alpha and Mathematica, Wolfram Research has been pioneering computational intelligence and scientific innovation for over three decades. Wolfram provides a hi...",WolframResearch,wolframresearch,"The Wolfram Centre, Lower Road, Long Hanborough",Witney,Oxfordshire,OX29 8FD,GB,51.8254007,-1.3664396,749953419867,"Science & Technology, Meeting or Networking Event, Ai, London, Oxford, Llm, Wolfram, Machine_learning, business_development, business_networking, generative_ai, chatgpt",en-gb
https://www.eventbrite.co.uk/e/how-to-use-gen-ai-in-the-workplace-tickets-733282015247,How to Use Gen AI in the Workplace,12/5/23,10:30,12/5/23,12:30,Europe/London,"Join Erica and Hayley, hosts of AI for the Average Joe podcast and digital learning specialists to start your generative AI skills journey.",150.00 GBP, - ,150.00 GBP,150.00 GBP - 150.00 GBP,https://www.QuantumRise.co.uk,Quantum Rise Talent Group Ltd,"We are Quantum Rise. We are innovative, we are collaborative and we work in partnership with awesome forward thinking organisations.Together we establish trusted partnerships because we truly care abo...",,,,,,,,,,733282015247,"Other, Science & Technology, Class, Training, or Workshop, Training, Technology, Ai, Automation, Learning, Skills, Learninganddevelopment, skills_training, skills_development, generativeai",en-gb
https://www.eventbrite.com/e/the-digital-battlefield-ais-influence-on-modern-warfare-tickets-744620137877,The Digital Battlefield: AI’s Influence on Modern Warfare,12/5/23,12:00,12/5/23,13:00,America/New_York,In which way artificial intelligence will transform modern warfare?,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,,Network 20/20,"Network 20/20 bridges the gap between the private sector and the foreign policy worlds, engaging rising and established professionals meaningfully in foreign policy. We promote the open exchange of id...",Network2020,network2020,,,,,,,,744620137877,"International Affairs, Government & Politics, Seminar or Talk, Technology, Military, Ai, Geopolitics, Defense, Warfare, Artificial_intelligence, foreign_policy, international_affairs, aritificialintelligence",en-us
https://www.eventbrite.com/e/empowering-learners-in-the-age-of-ai-2023-in-person-conference-tickets-700571356787,Empowering Learners in the Age of AI 2023 In Person Conference,12/5/23,12:00,12/7/23,16:00,America/Phoenix,"ELAI2023 In Person: Get ready to dive into the exciting world of Artificial Intelligence with keynotes, presentations and workshop.",300.00 USD, - ,600.00 USD,300.00 USD - 600.00 USD,http://www.graile.ai/,Global Research Alliance for AI in Learning,Global Research Alliance for AI in Learning and Education (GRAILE) is slightly divergent from open public conversations.The goal of GRAILE is to directly influence policy and senior leadership in area...,,,1301 North Scottsdale Road,Scottsdale,AZ,85257,US,33.4631629,-111.9220859,700571356787,"Science & Technology, Conference, Event, Analytics, Artificialintelligence, Asu, Inperson, 2023, educational_event, elai2023",en-us
https://www.eventbrite.com/e/how-to-use-ai-to-your-advantage-in-your-2024-marketing-plan-tickets-749975215057,How To Use AI To Your Advantage in Your 2024 Marketing Plan,12/5/23,12:00,12/5/23,13:00,America/Los_Angeles,"Learn how you can unlock AI's marketing potential! See examples, share experiences, and elevate your 2024 strategy.",0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,http://ibeccreative.com,iBec Creative,"iBec Creative is a full-service marketing agency in downtown Portland, Maine. With over 150+ years of combined industry experience across our team and over 500 websites launched, we’ve helped hundreds...",iBecCreative,ibeccreative,,,,,,,,749975215057,"High Tech, Science & Technology, Seminar or Talk, Marketing, Ai, Plan, Advantage, 2024",en-us
https://www.eventbrite.com/e/crm-with-ai-technology-tickets-750865838937,CRM with AI Technology,12/5/23,13:00,12/5/23,15:00,America/Los_Angeles,"Get ready to revolutionize your customer relationship management with the power of AI technology at our online event, CRM with AI Technology",0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,,,,,,,,,,,,,750865838937,"High Tech, Science & Technology, Conference, Technology, Event, Ai, Crm, With",en-us
https://www.eventbrite.ca/e/how-genai-revolutionizes-tech-teams-tickets-756392399027,How GenAI revolutionizes Tech Teams,12/5/23,13:00,12/5/23,14:00,America/Toronto,"Join us for an online presentation by Viral Thakar, Senior Machine Learning Engineer at Autodesk, the creators of Revit and AutoCAD!",0.00 CAD, - ,0.00 CAD,0.00 CAD - 0.00 CAD,https://www.lewagon.com/montreal,Le Wagon Montréal - Learn Tech Skills,"Le Wagon is aglobal leader in immersive tech training.Our mission is to train people from all backgrounds in coding, data, and product skills, give them the best learning experience of their life, and...",LeWagonMontreal,lewagoncanada,,,,,,,,756392399027,"Dance, Performing & Visual Arts, Meeting or Networking Event, Tech, Event, Ai, Luncheon, Autocad, lunch_and_learn, genai",en-us
https://www.eventbrite.com.au/e/asana-ai-in-action-how-to-build-a-high-performing-marketing-team-dec-5-tickets-759605028087,Asana AI In Action: How to Build a High-Performing Marketing Team (Dec. 5),12/5/23,13:30,12/5/23,14:30,Asia/Manila,Building a High-Performing Marketing Team: A  2-part journey with Asana AI. Gain marketing secrets & shape your team's workflows.,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,https://platinumpartner.com.au,Platinum Partner,,,PlatinumPartnerNetwork,,,,,,,,759605028087,"Business & Professional, Conference, Marketing, Collaboration, Ai, Automation, Webinar, Projectmanagement, Asana, Contentmarketing, Customerengagement, chatgpt",en-us
https://www.eventbrite.co.uk/e/modern-investor-summit-2023-tickets-481657549697,Modern Investor Summit 2023,12/5/23,13:30,12/6/23,22:00,Europe/London,"Join Finimize at the world's leading finance event for retail investors, presented by CFA Institute - with keynotes Ray Dalio & Jamie Dimon.",0.00 GBP, - ,180.00 GBP,0.00 GBP - 180.00 GBP,,Finimize,Welcome to the world’s biggest finance community!,Finimize,Finimize,,,,,,,,481657549697,"Other, Conference, Investing, investing_education",en-gb
https://www.eventbrite.co.uk/e/chatgpt-for-scouting-masterclass-tickets-746175851057,ChatGPT for Scouting Masterclass,12/5/23,14:00,12/5/23,16:30,Europe/London,"In this Masterclass, Professor DavidSumpter will show how to make the most of ChatGPT when writing scouting reports.",54.00 GBP, - ,54.00 GBP,54.00 GBP - 54.00 GBP,http://www.trainingground.guru,Training Ground Guru,"Training Ground Guru is the go-to destination for insights into the teams behind the teams in professional football. We intend to showcase the work of football's unsung heroes - the coaches, medics, s...",ground_guru,thetgguru,,,,,,,,746175851057,"Soccer, Sports & Fitness, Class, Training, or Workshop, Event, Masterclass, Chat, Scouting, chatgpt",en-gb
https://www.eventbrite.com/e/using-ai-automation-to-supercharge-your-collaborative-journalism-workflow-tickets-738061310247,Using AI + automation to supercharge your collaborative journalism workflow,12/5/23,15:00,12/5/23,16:30,America/New_York,Joe Amditis will discuss different tools to help automate your workflow and streamline your collaborations.,5.00 USD, - ,5.00 USD,5.00 USD - 5.00 USD,https://centerforcooperativemedia.org/,Center for Cooperative Media,The mission of the Center for Cooperative Media is to grow and strengthen local journalism and support an informed society in New Jersey and beyond.The Center is a grant-funded program of the School o...,centercoopmedia,centerforcooperativemedia,,,,,,,,738061310247,"Media, Business & Professional, Class, Training, or Workshop, Collaboration, Ai, Automation, Media, News, Journalist, Tools, Journalism, Projectmanagement, localnews",en-us
https://www.eventbrite.co.uk/e/statistics-and-machine-learning-better-together-dec-tickets-760046749287,Statistics and Machine Learning: Better Together Dec,12/5/23,15:00,12/5/23,16:30,UTC,Interactive and example-driven exploration showcasing the computational capabilities of Wolfram Language in the fields of machine learning.,0.00 GBP, - ,0.00 GBP,0.00 GBP - 0.00 GBP,https://www.wolfram.com,Wolfram,"Best known for  Wolfram Language, Wolfram|Alpha and Mathematica, Wolfram Research has been pioneering computational intelligence and scientific innovation for over three decades. Wolfram provides a hi...",WolframResearch,wolframresearch,,,,,,,,760046749287,"High Tech, Science & Technology, Class, Training, or Workshop, Webinar, Statistics, Wolfram, Data_analytics, Machine_learning, Data_science, Artificial_intelligence, imageprocessing, computing_and_informatics, wolfram_mathematica",en-gb
https://www.eventbrite.com/e/ai-in-our-schools-proactive-policies-practices-tickets-743534851757,AI in Our Schools: Proactive Policies & Practices,12/5/23,15:30,12/12/23,17:00,America/New_York,"A review of best practices for using AI in independent schools, with an eye on maintaining academic integrity.",130.00 USD, - ,265.00 USD,130.00 USD - 265.00 USD,http://aisne.org,Association of Independent Schools in New England (AISNE),"Open a world of possibilities for your child.Welcome! You’ve come to the right place.The Association of Independent Schools in New England (AISNE) is a membership organization for non-profit, independ...",AISNE1,events/691620624540024,,,,,,,,743534851757,"Education, Technology, Ai, Privateschool, K12education, chatgpt",en-us
https://www.eventbrite.se/e/generating-value-with-data-ai-tickets-754458625057,Generating Value with Data & AI,12/5/23,16:00,12/5/23,19:00,Europe/Stockholm,Explore the AI landscape in the Nordics and uncover the true business value of AI.,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,https://www.hopsworks.ai/,Hopsworks,"Hopsworks is a flexible and modular feature store that provides seamless integration for existing pipelines, superior performance for any SLA, and increased productivity for data and AI teams.",hopsworks,,,,,,,,,754458625057,"High Tech, Science & Technology, Meeting or Networking Event, Ai, Data, Sweden, Nordics, Mlops, Data_analytics, Data_science, Artificial_intelligence, ethical_ai, ai_for_business",en-us
https://www.eventbrite.com/e/ethos-live-truth-and-authenticity-in-the-age-of-ai-tickets-735200754247,ETHOS live! Truth and Authenticity in the Age of AI,12/5/23,16:00,12/5/23,17:30,America/Los_Angeles,Explore the frontiers of digital authenticity where the pursuit of truth meets the challenges of AI,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,https://viterbischool.usc.edu,USC Viterbi School of Engineering,,,,3620 McClintock Avenue,Los Angeles,CA,90089,US,34.0214394,-118.2888716,735200754247,"Science, Science & Technology, Seminar or Talk, Event, Ai, Machinelearning, Ethics, Misinformation, Deepfakes, ageofai, ethoslive",en-us
https://www.eventbrite.com/e/kansas-city-ai-club-december-meetup-12523-panel-discussion-breakouts-tickets-715533188027,Kansas City AI Club December Meetup: 12/5/23 | Panel Discussion & Breakouts,12/5/23,17:00,12/5/23,19:30,America/Chicago,Kansas City AI Club December Meetup (12/5/23) | Panel Discussion & Breakouts | Hosted by Select Quote,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,,Kansas City AI Club,,,,6800 West 115th Street,Overland Park,KS,66211,US,38.9190526,-94.6636033,715533188027,"High Tech, Science & Technology, Meeting or Networking Event, Event, Ai, Digital, Artificialintelligence, Kansascity, Artificial_intelligence, kansascityaiclub",en-us
https://www.eventbrite.com/e/staying-human-in-an-ai-world-tickets-713944807137,Staying Human in an AI World,12/5/23,17:30,12/5/23,19:00,America/Chicago,"Learn and discuss ways to stay centered, loving, and hopeful in the AI revolution.",5.00 USD, - ,5.00 USD,5.00 USD - 5.00 USD,,Daniel Lev Shkolnik,,,,2040 Saint Charles Avenue,New Orleans,LA,70130,US,29.9343546,-90.0790292,713944807137,"Other, Science & Technology, Seminar or Talk, Seminar, Technology, Science, Event, Ai, Learning, Discussion",en-us
